id,uri,prefLabel,definition
SDN:L35::MAN0035,http://vocab.nerc.ac.uk/collection/L35/current/MAN0035/,Thermo Fisher Scientific (Thermo Scientific),"A brand of Thermo Fisher Scientific. Thermo Fisher Scientific is an American biotechnology company founded in 2006 by the merger of Thermo Electron and Fisher Scientific. Following multiple mergers with other companies, the company has offices and locations world-wide with approximately 70,000 employees."
SDN:L35::MAN0181,http://vocab.nerc.ac.uk/collection/L35/current/MAN0181/,Hellenic Centre for Marine Research,"A Greek governmental research organisation operating under the supervision of the General Secretariat for Research and Technology (GSRT) of the Ministry of Education, Research and Religious Affairs. The HCMR comprises three Research Institutes: the Institute of Marine Biology, Biotechnology and Aquaculture (IMBBC), the Institute of Marine Biological Resources and Inland Waters (IMBRIW) and the Institute of Oceanography (IO)."
SDN:L35::MAN0185,http://vocab.nerc.ac.uk/collection/L35/current/MAN0185/,"Seametrics, Inc.","Seametrics, a member of the TASI Flow Group, is a designer and manufacturer of a variety of flow metering and submersible sensor products for users in irrigation, fracking, water and wastewater, environmental, and processing applications. Founded in 1990."
SDN:L35::MAN0108,http://vocab.nerc.ac.uk/collection/L35/current/MAN0108/,KC Denmark A/S,"A company specialising in development of various types of sampling equipment for oceanographic, environmental and pollution investigations. Supplying equipment to universities, research institutes, municipal authorities and consulting engineers specialising in environmental and pollution affairs. Founded in 1979."
SDN:L35::MAN0045,http://vocab.nerc.ac.uk/collection/L35/current/MAN0045/,Shimadzu,"A Japanese technology company with offices worldwide, which produces analytical and measuring instruments, medical systems, aircraft equipment and industrial machinery for use in a variety of research fields."
SDN:L35::MAN0046,http://vocab.nerc.ac.uk/collection/L35/current/MAN0046/,Imagenex,A Canadian manufacturer of underwater sonar equipment founded in 1988. Renowed for the development of the Delta T multibeam sonar unit.
SDN:L35::MAN0309,http://vocab.nerc.ac.uk/collection/L35/current/MAN0309/,4H JENA engineering,"A German company founded in 1991, headquartered in Jena, specialising in the manufacturing of customised measurement technology."
SDN:L35::MAN0026,http://vocab.nerc.ac.uk/collection/L35/current/MAN0026/,WET Labs,"A brand of Sea-Bird Scientific, the business manufactures oceanographic and environmental fluorometers, transmissometers, scattering sensors and spectrophotometers. The company was initially founded in 1992. Danaher acquired three ocean science instrumentation companies, Sea-Bird Electronics (2008), WET Labs (2010), and Satlantic (2011), which were then combined to form Sea-Bird Scientific."
SDN:L35::MAN0254,http://vocab.nerc.ac.uk/collection/L35/current/MAN0254/,Imenco AS,"Imenco AS is a Norwegian company based in Aksdal, founded in 1979 as an engineering company. Imenco is a group of companies working mainly in five business areas: offshore oil and gas, offshore renewables, aquaculture, marine and naval, and industrial. The company specialises in mechanical, hydraulic and electrical engineering, in particular subsea and surface camera, light, laser, and electronic technologies."
SDN:L35::MAN0002,http://vocab.nerc.ac.uk/collection/L35/current/MAN0002/,Unknown,A manufacturer or developer exists but the information is unavailable at this time.
SDN:L35::MAN0258,http://vocab.nerc.ac.uk/collection/L35/current/MAN0258/,Panasonic Holdings Corporation,"A Japanese company founded as Matsushita Electric Industrial Co., Ltd. in 1935, and incorporated as Panasonic in 2008. Panasonic is headquartered in Kadoma, Osaka - Japan and designs and manufactures a wide range of products from batteries to consumer products, to automotive and avionic systems."
SDN:L35::MAN0001,http://vocab.nerc.ac.uk/collection/L35/current/MAN0001/,unspecified,There is no manufacturer or developer
SDN:L35::MAN0016,http://vocab.nerc.ac.uk/collection/L35/current/MAN0016/,Teledyne Reson,"A Teledyne Marine brand established in 2013, that specialises in the design, development, manufacture and commissioning of advanced multibeam sonar-systems, sensors, transducers, hydrophones and survey software. They operate in the hydrographic, offshore, dredging, defense and  security and marine-research business areas. The founding company was established in 1976 by three brothers (Jens, Claus and Per resen Steenstrup) as RESON A/S. It is notable for the development of the SeaBat multibeam sonar system and acquired ATLAS HYDROGRAPHIC in 2014."
SDN:L35::MAN0007,http://vocab.nerc.ac.uk/collection/L35/current/MAN0007/,Aanderaa,"A Xylem brand, headquartered in Bergen (Norway) that designs, manufactures and sells sensors, instruments and systems for measuring and monitoring in Environmental Research, Marine Transportation, Oil and Gas, Aquaculture, Road and Traffic and Construction. "
SDN:L35::MAN0304,http://vocab.nerc.ac.uk/collection/L35/current/MAN0304/,Teledyne Benthos,"Teledyne Benthos designs and manufactures rugged and reliable oceanographic instrumentation and sensor solutions for marine environments. Teledyne Benthos product lines include: Acoustic Communications, Acoustic Recovery, and Acoustic Positioning Technology. The company was originally known as Benthos, founded in 1962 in North Falmouth, Massachus​etts, US. In 1999, Benthos acquired the products of Datasonics, Inc. a maker of geophysical survey equipment, underwater modems, and locator devices. In 2006, Benthos was acquired by Teledyne Technologies Incorporated and is now known as Teledyne Benthos."
SDN:L35::MAN0122,http://vocab.nerc.ac.uk/collection/L35/current/MAN0122/,Navico Simrad Yachting,A subsidiary of the Navico group that specialises in that specialises in navigation products for marine vessels. It was established in 1946. In 2008 the company absorbed MX Marine - acquired as a result of the takeover by Navico of the marine electronics division of Brunswick New Technologies Inc in 2007.
SDN:L35::MAN0166,http://vocab.nerc.ac.uk/collection/L35/current/MAN0166/,GeoSpectrum,"A Canadian based company that designes and manufactures underwater acoustic technologies for commercial, research, defence and surveillance applications."
SDN:L35::MAN0025,http://vocab.nerc.ac.uk/collection/L35/current/MAN0025/,Vaisala,"A Finland-based company that specialises in environmental measurement, especially weather measurement. The company was established in 1936 by Professor Vilho Vaisala and initially manufactured radiosondes."
SDN:L35::MAN0077,http://vocab.nerc.ac.uk/collection/L35/current/MAN0077/,Trimble,"A company that specialises in positioning, modeling, connectivity and data analytics technologies for agriculture, construction, geospatial and transportation and logistics applications. It was founded in 1978."
SDN:L35::MAN0070,http://vocab.nerc.ac.uk/collection/L35/current/MAN0070/,Impact Subsea Ltd.,"A subsea technology company that designs and manufactures a range of high-performance sensor solutions designed for use on underwater vehicles (such as Remotely Operated and Autonomous Vehicles) and can also be used in a number of other underwater applications. Impact Subsea provides sensor solutions to the Oil and Gas, Renewables, Underwater Research and Defence markets. Established in 2015, the company has developed a portfolio of underwater technology encompassing Sonars; Altimeters; Depth Sensors; Attitude and Heading Reference Systems; Flooded Member Detection Systems and bespoke Pressure Housings."
SDN:L35::MAN0014,http://vocab.nerc.ac.uk/collection/L35/current/MAN0014/,Valeport,"A UK-based company that designs and manufactures instrumentation for the oceanographic, hydrometric and hydrographic markets, with a worldwide customer base that includes the environmental, military, oil and gas, renewable, construction, dredging and civil engineering sectors. It was founded near Dartmouth, in Devon in 1969 by Jim Stevens and originally sold the Braystoke Flow Meter, an impeller-type device which was used in the feasibility study for the Thames Barrier. The popularity of this led to an expansion of the company into other types of flow meters and accessories. Valeport was then purchased in 1982 by Oceonics Group PLC prior to their flotation, which led to an expansion of Valeport's expertise to include CTD measurement. Oceonics sold Valeport in 1985."
SDN:L35::MAN0013,http://vocab.nerc.ac.uk/collection/L35/current/MAN0013/,Sea-Bird Scientific,"A large, global company that develops and manufacturers products for the measurement of salinity, temperature, pressure, dissolved oxygen, fluorescence, nutrients and related oceanographic parameters in marine waters. It is formed from three ocean science companies, Sea-Bird Electronics, WET Labs and Satlantic that were combined in 2011."
